source_id,path,sha256,bytes,classification,feature_ids,disposition,reason
COMFY-CLI-SOURCE-4DDC5886C653,tests/comfy_cli/test_credentials.py,7e9b3231823b1ed6183cd3124029b9f934ca635a29b5523ad5c6c5ffc5df5707,14816,test-only/support,COMFY-CLI-TEST-01A45D7A2D40 | COMFY-CLI-TEST-07FB61792D2D | COMFY-CLI-TEST-09DD03F533F5 | COMFY-CLI-TEST-2DEC4E9FBD66 | COMFY-CLI-TEST-3BEF29A6629E | COMFY-CLI-TEST-3FA43E0FE1A7 | COMFY-CLI-TEST-4202B26ECF40 | COMFY-CLI-TEST-4475713932A8 | COMFY-CLI-TEST-45019B816BC3 | COMFY-CLI-TEST-4C2836048F30 | COMFY-CLI-TEST-5BC242D7D808 | COMFY-CLI-TEST-5E0C97108FD3 | COMFY-CLI-TEST-661E31877E19 | COMFY-CLI-TEST-709E183D344E | COMFY-CLI-TEST-9190BDEF5BC2 | COMFY-CLI-TEST-BC5CC96D7E2B | COMFY-CLI-TEST-CA1E58A93566 | COMFY-CLI-TEST-CE6707E426D3 | COMFY-CLI-TEST-D4594938B1CE | COMFY-CLI-TEST-E421A165C1F1 | COMFY-CLI-TEST-E68AB2D7DCEA | COMFY-CLI-TEST-E94DE8BDDE28 | COMFY-CLI-TEST-ED87542FE80D | COMFY-CLI-TEST-EF2036232BB0 | COMFY-CLI-TEST-F0C974D31168 | COMFY-CLI-TEST-F29D70FE5D66,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-827A49C95CAB,tests/comfy_cli/test_cuda_detect.py,ddeb60e135c11f60f779c9b73e624445c489a63364d6122ef59e366275365c7e,8592,test-only/support,COMFY-CLI-TEST-019EFB01C0B2 | COMFY-CLI-TEST-287BE914FABE | COMFY-CLI-TEST-34BD29CCF01B | COMFY-CLI-TEST-390BBD302E0C | COMFY-CLI-TEST-3D6741901B36 | COMFY-CLI-TEST-42C5C75DE7C4 | COMFY-CLI-TEST-4E47D7EC5391 | COMFY-CLI-TEST-54C8EA0CAA05 | COMFY-CLI-TEST-74F1B1C117F4 | COMFY-CLI-TEST-78E7C23DA0CA | COMFY-CLI-TEST-848DFD6D3523 | COMFY-CLI-TEST-8EE63B2D6953 | COMFY-CLI-TEST-94555F19FFF5 | COMFY-CLI-TEST-966E46DD79B1 | COMFY-CLI-TEST-A0F1C8FD76B6 | COMFY-CLI-TEST-A8CEC4D28A7F | COMFY-CLI-TEST-BBE6A5738FB2 | COMFY-CLI-TEST-BF4958BBA3B4 | COMFY-CLI-TEST-C6941960E66D | COMFY-CLI-TEST-D22008D4895B | COMFY-CLI-TEST-D87289F10D1E | COMFY-CLI-TEST-E431E6E222A6 | COMFY-CLI-TEST-F90ADAC6A920,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-405F91A0183A,tests/comfy_cli/test_cuda_detect_real.py,290d8d58e9c1b323236d2da90da8694a07525c70734fadbe5344e4273f9da070,3123,test-only/support,COMFY-CLI-TEST-2855C475C3CE | COMFY-CLI-TEST-31D876572644 | COMFY-CLI-TEST-3EF7F9995410 | COMFY-CLI-TEST-797830AB3DBC | COMFY-CLI-TEST-7BC71668D933,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-D0393C7AD2C6,tests/comfy_cli/test_custom_nodes_python_resolution.py,9766680abe8f7987a0376f729b9826cc7bd682b1beefb5fa3fc1cd56fde4eb4b,6711,test-only/support,COMFY-CLI-TEST-052869BBA632 | COMFY-CLI-TEST-10782C97094C | COMFY-CLI-TEST-651E95518CD7 | COMFY-CLI-TEST-66219201E7F8 | COMFY-CLI-TEST-85537F7CB84D | COMFY-CLI-TEST-C37F0082C153 | COMFY-CLI-TEST-FD8DCC5B7077,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-6ED504E4E950,tests/comfy_cli/test_decompose.py,f1bfd5b41cb06af3c385854f2b7c980401d07ea3f88a4d25c2adfb7d7ea64a0a,6535,test-only/support,COMFY-CLI-TEST-29D301DD24EB | COMFY-CLI-TEST-63181E3C60D6 | COMFY-CLI-TEST-80227B79EF57 | COMFY-CLI-TEST-8D4F10BB9ABA | COMFY-CLI-TEST-C9D3BBB8B3B7 | COMFY-CLI-TEST-CEF0728CF34F,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-3D1FC69A40E4,tests/comfy_cli/test_env_checker.py,a1be9008cad4e7e27fa5e91b1683f3d5e825bf3a7db09e59f22c183a07b55297,4535,test-only/support,COMFY-CLI-TEST-076205F52AA5 | COMFY-CLI-TEST-2850EB4BE911 | COMFY-CLI-TEST-3DA7A8871642 | COMFY-CLI-TEST-4475624810BA | COMFY-CLI-TEST-48AF12F891D5 | COMFY-CLI-TEST-53F6154D4C00 | COMFY-CLI-TEST-9CCDABB95A9C | COMFY-CLI-TEST-A39D32346C25 | COMFY-CLI-TEST-A66A5E94BB57 | COMFY-CLI-TEST-A7C3D161A0E6 | COMFY-CLI-TEST-E3E2A263FC5E | COMFY-CLI-TEST-E3EB8CD432A8 | COMFY-CLI-TEST-E766A8290B97 | COMFY-CLI-TEST-EA4379EE7B4A | COMFY-CLI-TEST-F00F213BFE1A | COMFY-CLI-TEST-F9F231106108,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-682E21ED15C3,tests/comfy_cli/test_execution_errors.py,c0b47f1e4f7e7c537c0e727c5203b7820159fe083b1321d8327dd6208fe9bedc,4447,test-only/support,COMFY-CLI-TEST-041C63785225 | COMFY-CLI-TEST-1C2BCE19E9DC | COMFY-CLI-TEST-25488EB12AC3 | COMFY-CLI-TEST-35A8A4C75B97 | COMFY-CLI-TEST-6BA33E8FED87 | COMFY-CLI-TEST-815742CA3AEB | COMFY-CLI-TEST-879706CCDEFC | COMFY-CLI-TEST-9B3593667A66 | COMFY-CLI-TEST-AE06D12FB7C4 | COMFY-CLI-TEST-B266B46B8FB1 | COMFY-CLI-TEST-CFC51A973192 | COMFY-CLI-TEST-D18A638C05CE,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-5982DB36DADB,tests/comfy_cli/test_feedback_commands.py,7fc1b6cfe22f359b3a864c85b0526b95ebee1a6c1eeec9f7dda906db12e3a643,4796,test-only/support,COMFY-CLI-TEST-085305C9E75E | COMFY-CLI-TEST-271339FF06A6 | COMFY-CLI-TEST-513DBE920CD1 | COMFY-CLI-TEST-7370BDA25994 | COMFY-CLI-TEST-764EF13FBF9B | COMFY-CLI-TEST-78CFDE4D003D | COMFY-CLI-TEST-7A9F9F8D8C8F | COMFY-CLI-TEST-BCCEFB39BA1C | COMFY-CLI-TEST-F39D06120C8C,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-B62736458571,tests/comfy_cli/test_file_utils.py,fe1832cdbc23d8e7e175124606e98b82ddbb7c3540fc8bcda4cbcdc10c5d1f57,2558,test-only/support,COMFY-CLI-TEST-27B113827B31 | COMFY-CLI-TEST-4ADDC87474FE | COMFY-CLI-TEST-E02C7C105780,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-52247A942BE2,tests/comfy_cli/test_global_python_install.py,9be676bf6e495134510d5055c1bad083bc0a07334f4041990de3cf7db92cf1bb,7785,test-only/support,COMFY-CLI-TEST-0178903D0185 | COMFY-CLI-TEST-05493BEEEA6E | COMFY-CLI-TEST-4168F6D169D6 | COMFY-CLI-TEST-4E06CF8B1BF0 | COMFY-CLI-TEST-571A43F23D0A | COMFY-CLI-TEST-78CBF74CA8C8 | COMFY-CLI-TEST-B42E37514776 | COMFY-CLI-TEST-B95531B135A9,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-EDDBC60B45EF,tests/comfy_cli/test_host_port.py,01ac91a65c95397ef763ddc9e938eac1efd71a7b0e1c322ceaaf24b8b28e7dd6,5965,test-only/support,COMFY-CLI-TEST-26965FA3F776 | COMFY-CLI-TEST-32EB105556BB | COMFY-CLI-TEST-4CFAE62AEBC3 | COMFY-CLI-TEST-4D8DBBC82119 | COMFY-CLI-TEST-741E3F4C099C | COMFY-CLI-TEST-78B0B82972DD | COMFY-CLI-TEST-7A2370BF960D | COMFY-CLI-TEST-7AAF33BDE01C | COMFY-CLI-TEST-7D4EB836C241 | COMFY-CLI-TEST-8E5969D73382 | COMFY-CLI-TEST-9BAF632A7E0A | COMFY-CLI-TEST-9D03C4BA4F7E | COMFY-CLI-TEST-C9CD8A97648A | COMFY-CLI-TEST-D3EB0560C9F2 | COMFY-CLI-TEST-DB59C2EF96F9 | COMFY-CLI-TEST-DF46F825D322 | COMFY-CLI-TEST-FD85ACF80005 | COMFY-CLI-TEST-FEF0E6D03F1A,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-27C9A7AD38FA,tests/comfy_cli/test_http.py,3fc4abb857e23bc05682e05aa2a774db7be359ec337e55cd1f03d078c147edd1,1515,test-only/support,COMFY-CLI-TEST-465B988EC15B | COMFY-CLI-TEST-A9C36A71661F | COMFY-CLI-TEST-BCC71095037B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-E0B5B2CAC3A8,tests/comfy_cli/test_install.py,0b0e3a69d202637b85583a585bea1ce775a58162fb0d5c1c68dbe8a6ef53faba,2178,test-only/support,COMFY-CLI-TEST-77497EA72A09 | COMFY-CLI-TEST-96361EF146B7 | COMFY-CLI-TEST-A1473A8AE285 | COMFY-CLI-TEST-B08B9A23DA14 | COMFY-CLI-TEST-C0F94BE6E15B | COMFY-CLI-TEST-E5E87AC534F8 | COMFY-CLI-TEST-F28087F0FBF4 | COMFY-CLI-TEST-F927D8BD2734 | COMFY-CLI-TEST-F9F91839A1D5,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-1997ECD2DF1C,tests/comfy_cli/test_install_python_resolution.py,e2ceaf75f9abe5e0349ec1fdf7d91994431eff1ea8747047ad23d8ba1e67286e,15481,test-only/support,COMFY-CLI-TEST-058DC668B1C3 | COMFY-CLI-TEST-0B80E0F118BC | COMFY-CLI-TEST-168BDB87A00E | COMFY-CLI-TEST-1728C356B352 | COMFY-CLI-TEST-1D1443CA9A91 | COMFY-CLI-TEST-3794B36C9882 | COMFY-CLI-TEST-3B18FAEA8288 | COMFY-CLI-TEST-40E095EC32C6 | COMFY-CLI-TEST-5EAC4F0FF559 | COMFY-CLI-TEST-C6F37BDEDCD0 | COMFY-CLI-TEST-CB301659A6B9 | COMFY-CLI-TEST-E2EC3B232914 | COMFY-CLI-TEST-EF9DD2B3D067 | COMFY-CLI-TEST-F7653E9A7847,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-848F0751586E,tests/comfy_cli/test_jobs_state.py,933e7c93d1e1b181e31a3c32fa6b0a1ed2c127661f4f8408853a258fb1d9c142,5006,test-only/support,COMFY-CLI-TEST-04249B94FCA0 | COMFY-CLI-TEST-1A4ECE61AE4C | COMFY-CLI-TEST-2E10217E167F | COMFY-CLI-TEST-401DC5BE7C64 | COMFY-CLI-TEST-6EE6C9EE7EC8 | COMFY-CLI-TEST-75A1436290D4 | COMFY-CLI-TEST-7A7B9768580D | COMFY-CLI-TEST-8045B40DBAB1 | COMFY-CLI-TEST-9C5887A7B7FD | COMFY-CLI-TEST-9F35929D999D | COMFY-CLI-TEST-E4AEF9AE62D2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-EAB288C4CF31,tests/comfy_cli/test_launch_python_resolution.py,01f79c673086e6261a5c9574412db5c6d81fdfb76436becb758aced835802f66,2354,test-only/support,COMFY-CLI-TEST-07CD0C30A96A | COMFY-CLI-TEST-DDFAB67FDFA7 | COMFY-CLI-TEST-F6491C65AC7B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-854B8E44F806,tests/comfy_cli/test_models_python_resolution.py,5d94a9391144a39cf2b8a7501f689212a8974aaa5d0b94042dd42a30c730f4eb,1919,test-only/support,COMFY-CLI-TEST-E15BBB57D357,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-39AE6ABAB5C1,tests/comfy_cli/test_onboarding.py,81e0d1881de88a0c779dc69aa44dcca77fa31230cb15e4a8ed859ca1b1ce48a0,808,test-only/support,COMFY-CLI-TEST-2C493AE18D0E | COMFY-CLI-TEST-F8CC8F0CA0D4,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-1AE02A7A2731,tests/comfy_cli/test_project.py,a650abdfa224755ea01c2ace8cfa58876045565f4d259f7aa2b103eb8c6bb1d4,14369,test-only/support,COMFY-CLI-TEST-04B096041F14 | COMFY-CLI-TEST-0C844306C2D8 | COMFY-CLI-TEST-0CD356AEEE04 | COMFY-CLI-TEST-0EDB7D4CEDAD | COMFY-CLI-TEST-17733060792C | COMFY-CLI-TEST-1B0B47F4A97D | COMFY-CLI-TEST-1B8CAA4604E0 | COMFY-CLI-TEST-22E8CD4EE825 | COMFY-CLI-TEST-2724B9883402 | COMFY-CLI-TEST-28A6AEF83C2D | COMFY-CLI-TEST-2D9139FB0438 | COMFY-CLI-TEST-2F2758E876FB | COMFY-CLI-TEST-30C5736252CA | COMFY-CLI-TEST-32722CA34DB9 | COMFY-CLI-TEST-40ADC32E25C5 | COMFY-CLI-TEST-5AB080AAD510 | COMFY-CLI-TEST-6192F58F5F5D | COMFY-CLI-TEST-6D8E977AD60E | COMFY-CLI-TEST-705D15FAAB48 | COMFY-CLI-TEST-80C67BADED2F | COMFY-CLI-TEST-92F26EDF5981 | COMFY-CLI-TEST-944CD319741E | COMFY-CLI-TEST-BD47382881CD | COMFY-CLI-TEST-BF1FCA6A8339 | COMFY-CLI-TEST-D1A2CF342F90 | COMFY-CLI-TEST-D6E88D7218AB | COMFY-CLI-TEST-E0E83C7CBA74 | COMFY-CLI-TEST-EC487EE69A4A | COMFY-CLI-TEST-F0C6E3C0C80A | COMFY-CLI-TEST-F1A0A7E4860C | COMFY-CLI-TEST-F2F1B09FEC22 | COMFY-CLI-TEST-F54F1D40667F | COMFY-CLI-TEST-FB11A1682C0B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-0F1A315CD7AC,tests/comfy_cli/test_resolve_python.py,09c9b78dd50cedfbbf474cb2364a9b08764a4813c99f25e2966e53e5635453a8,15888,test-only/support,COMFY-CLI-TEST-0494694D2877 | COMFY-CLI-TEST-13380F7DC812 | COMFY-CLI-TEST-201AE3437ECE | COMFY-CLI-TEST-29F4625E64AC | COMFY-CLI-TEST-36EF62CDE57E | COMFY-CLI-TEST-3A3FCF917A95 | COMFY-CLI-TEST-3F0EE69B5411 | COMFY-CLI-TEST-405D87EAFDFF | COMFY-CLI-TEST-4E4259871AF7 | COMFY-CLI-TEST-52D7FF9DA82D | COMFY-CLI-TEST-572D5997C964 | COMFY-CLI-TEST-620B2FB50C0F | COMFY-CLI-TEST-65E1815E2F60 | COMFY-CLI-TEST-6769A1DA7DCB | COMFY-CLI-TEST-7B2629103FFB | COMFY-CLI-TEST-7E0DBA49458B | COMFY-CLI-TEST-7EA959DDD452 | COMFY-CLI-TEST-801BC518DFA0 | COMFY-CLI-TEST-89171F36B59D | COMFY-CLI-TEST-8C370EA43ACF | COMFY-CLI-TEST-9653FFD9F6E1 | COMFY-CLI-TEST-9F6DE8750BCA | COMFY-CLI-TEST-A37A0D64BDCE | COMFY-CLI-TEST-AE9198C169F7 | COMFY-CLI-TEST-B1C150E1FDD4 | COMFY-CLI-TEST-BCF4DCF0BD8A | COMFY-CLI-TEST-C1BD0CA5EAF2 | COMFY-CLI-TEST-C3399EC2F786 | COMFY-CLI-TEST-CEF6E89AC68C | COMFY-CLI-TEST-D058437A3457 | COMFY-CLI-TEST-DB247256B99F | COMFY-CLI-TEST-DD5E16419156 | COMFY-CLI-TEST-DEC6756B521D | COMFY-CLI-TEST-DF90DE52E9B2 | COMFY-CLI-TEST-E1FDF5B6F421 | COMFY-CLI-TEST-E396B906E757 | COMFY-CLI-TEST-E3B1EF91E50F | COMFY-CLI-TEST-F6948AF80CB7,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-CCA4ED2B9723,tests/comfy_cli/test_run_execution_lifecycle.py,4fec191881cfe43408b0afe69e68a8e9a7ae34ba2688d075a4a535a09f05590d,6676,test-only/support,COMFY-CLI-TEST-2244FBD762A0 | COMFY-CLI-TEST-295DA8C9C903 | COMFY-CLI-TEST-2A34EF20E5EC | COMFY-CLI-TEST-5388EB294722 | COMFY-CLI-TEST-6DF84ECF73EC | COMFY-CLI-TEST-7C10CABD913E | COMFY-CLI-TEST-C88B999A9375,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-BE7CEF811B04,tests/comfy_cli/test_standalone.py,a9700778425315994ad4f06cd8ed58a447f3a304b07e073fadf25764f5cb2a00,7215,test-only/support,COMFY-CLI-TEST-3F4C56FAEB86 | COMFY-CLI-TEST-4DE029C418B6 | COMFY-CLI-TEST-719365814CAD | COMFY-CLI-TEST-8A01FB03FA3E | COMFY-CLI-TEST-AEE640F4D72B | COMFY-CLI-TEST-C71836556D35 | COMFY-CLI-TEST-CB7D5738D2B4 | COMFY-CLI-TEST-D0F8E0F7F092 | COMFY-CLI-TEST-E3669ED8925E | COMFY-CLI-TEST-E4437882A3D0 | COMFY-CLI-TEST-E551A8C90A66 | COMFY-CLI-TEST-E61057547E42 | COMFY-CLI-TEST-E63B76CEC3C0,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-7F05EAA1210E,tests/comfy_cli/test_tracking.py,bcd98b7d073ab6f6b704761d2533355b583389eea473e29e9bbd6ecf8be88b65,34587,test-only/support,COMFY-CLI-TEST-02D61E5EBEEE | COMFY-CLI-TEST-0A6ED9E39F49 | COMFY-CLI-TEST-101D47F0B629 | COMFY-CLI-TEST-16681E319D97 | COMFY-CLI-TEST-166FE4CE7B5C | COMFY-CLI-TEST-1B2A952E5413 | COMFY-CLI-TEST-1DF0F7C0FFAB | COMFY-CLI-TEST-202B031D10AB | COMFY-CLI-TEST-23F9BFF782AA | COMFY-CLI-TEST-257574B9DD18 | COMFY-CLI-TEST-273203306483 | COMFY-CLI-TEST-3334B130560B | COMFY-CLI-TEST-48E969F6BFC6 | COMFY-CLI-TEST-4B3DA469FFA6 | COMFY-CLI-TEST-4D3C3C4B3EF6 | COMFY-CLI-TEST-5AEFAA72F492 | COMFY-CLI-TEST-5B3B13BE9C21 | COMFY-CLI-TEST-5CDE7AEC4D53 | COMFY-CLI-TEST-6407A37BCF56 | COMFY-CLI-TEST-67114A4AF811 | COMFY-CLI-TEST-694413FD2106 | COMFY-CLI-TEST-6B79AE0AB718 | COMFY-CLI-TEST-7304D4799CDA | COMFY-CLI-TEST-73DBB882D500 | COMFY-CLI-TEST-75C3900CD1F9 | COMFY-CLI-TEST-77ACC584F4DD | COMFY-CLI-TEST-78E6137B28B8 | COMFY-CLI-TEST-7B5F68C057A4 | COMFY-CLI-TEST-82FE8962EEC2 | COMFY-CLI-TEST-84AE1EF95458 | COMFY-CLI-TEST-84F045F3FFAD | COMFY-CLI-TEST-8AE6F90AB544 | COMFY-CLI-TEST-8F5574456154 | COMFY-CLI-TEST-90A375D83E08 | COMFY-CLI-TEST-952E3F2C374F | COMFY-CLI-TEST-A2F14DEBC5A9 | COMFY-CLI-TEST-A899C8C4BBF3 | COMFY-CLI-TEST-B197AA2C9320 | COMFY-CLI-TEST-BA94EA38A164 | COMFY-CLI-TEST-BB07F91B4469 | COMFY-CLI-TEST-BCB2B7A9F4A5 | COMFY-CLI-TEST-BFAF1161D419 | COMFY-CLI-TEST-BFD7E373A748 | COMFY-CLI-TEST-C5738F3F40A4 | COMFY-CLI-TEST-C6008016A110 | COMFY-CLI-TEST-CB8A7E7EE7F9 | COMFY-CLI-TEST-CC571351FBB2 | COMFY-CLI-TEST-CC92CBC9382C | COMFY-CLI-TEST-CF0BA35F9BFE | COMFY-CLI-TEST-D27B06EC3A05 | COMFY-CLI-TEST-D45B9F4545EF | COMFY-CLI-TEST-D55B0BE130FD | COMFY-CLI-TEST-D81DAED46F44 | COMFY-CLI-TEST-DD7C7A7EDC55 | COMFY-CLI-TEST-E00A61F817C3 | COMFY-CLI-TEST-E29719B187C9 | COMFY-CLI-TEST-E887C9390C49 | COMFY-CLI-TEST-F1A40C2501B9 | COMFY-CLI-TEST-FE109C3DCDC0,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-405D15D36766,tests/comfy_cli/test_tracking_providers.py,64c9ae0e3062653d844390046f47d6096c41d428fdef99261cd495f7eaef4e2f,13179,test-only/support,COMFY-CLI-TEST-02E5900CADC2 | COMFY-CLI-TEST-06189ADAB2EA | COMFY-CLI-TEST-07B02B25279C | COMFY-CLI-TEST-0FD834FC1E77 | COMFY-CLI-TEST-345C30BA78E3 | COMFY-CLI-TEST-3F90621F1586 | COMFY-CLI-TEST-42323174FAAB | COMFY-CLI-TEST-44A1AE7B22D5 | COMFY-CLI-TEST-4C25D9E552CB | COMFY-CLI-TEST-4DDFD1C4176F | COMFY-CLI-TEST-57CBE94B0F04 | COMFY-CLI-TEST-69062CAFE502 | COMFY-CLI-TEST-74D6E92E8B24 | COMFY-CLI-TEST-8C6DE99D2FC6 | COMFY-CLI-TEST-B895C2712CF7 | COMFY-CLI-TEST-D27FD58461CE | COMFY-CLI-TEST-D80BC3C67C99 | COMFY-CLI-TEST-DA56DFD032A9 | COMFY-CLI-TEST-E7C32E2D4E2D | COMFY-CLI-TEST-E944FDEE07E2 | COMFY-CLI-TEST-F690DEC0E752 | COMFY-CLI-TEST-FD9BD0EEBC52 | COMFY-CLI-TEST-FF3776970E62,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-EE51540C49D7,tests/comfy_cli/test_ui.py,b2777703a897a1b5a9f9da955b86f0c16587ca232a74623d36ed7471bcc90790,1917,test-only/support,COMFY-CLI-TEST-10683D760E2F | COMFY-CLI-TEST-1B14B423CD26 | COMFY-CLI-TEST-236F9FA6A7AD | COMFY-CLI-TEST-DA84D9B6AD69 | COMFY-CLI-TEST-F1BE61B2874B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-5A722121EF79,tests/comfy_cli/test_update.py,46d1d6a9d187a83653bec3d76a109f195a3756b58618b70ceb6791cbfdf98c88,5441,test-only/support,COMFY-CLI-TEST-18F6DAC53616 | COMFY-CLI-TEST-4640E09BE091 | COMFY-CLI-TEST-6132E09DC4E0 | COMFY-CLI-TEST-78A3E85D15F3 | COMFY-CLI-TEST-89D5F580D068 | COMFY-CLI-TEST-8E8458C3AFCE | COMFY-CLI-TEST-A79AB4018FEA | COMFY-CLI-TEST-A84DA16CA57C | COMFY-CLI-TEST-B5384A1E6784 | COMFY-CLI-TEST-BA9D3527DA13 | COMFY-CLI-TEST-CC55D4D34C8F | COMFY-CLI-TEST-DBCC23D5ED29 | COMFY-CLI-TEST-E77E1E2BDA61 | COMFY-CLI-TEST-F30295414952,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-90D8401488AA,tests/comfy_cli/test_utils.py,0b911c894a65892a5586554fdfc37638aa69b75f3ed0ecabd22ebe66230a0124,1943,test-only/support,COMFY-CLI-TEST-01EFBA04EEFC | COMFY-CLI-TEST-0D098E2CF124,mapped,Mapped to the listed stable feature/module/test identifiers.
