contract_id,kind,source_path,source_symbol,source_ordinal,source_sha256,symbol_sha256,native_owner,implementation_task,validation_surface,disposition,current_zed_status,zed_evidence,validation_artifact_sha256,closure_artifact
conditioning-conditioning-value-conds-condregular-505e5b9e,conditioning_value,projects/comfy/ComfyUI/comfy/conds.py,CONDRegular,0,72058e9a22c972a9c875819e59d432d30d367fd2f7092ee6c6c45e5a60c959b0,70f51fcbaab53483c4021fb14beaba441ad619dfed7e98ae9cb8572b00d43b59,comfy_model::conditioning,comfy-parity-conditioning-value-foundation,comfy_model::conditioning::tests,native_rust,equivalent,Owning task is complete with durable validation evidence for native_rust; VAL-CONDITIONING-001 artifact target/comfy-parity/val-conditioning-001.json has exact task and contract coverage with SHA-256 a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e.,a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e,VAL-CONDITIONING-001
conditioning-clip-text-encoder-architecture-sd3-clip-t5-xxl-detect-2e7ab828,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd3_clip.py,t5_xxl_detect,546,61bde2b4a428779469a01f342a9195d115f2a207c7a3d2c0d6c0a5715fdc03ed,f84ea16ad83bb659451f62c74c338d92cf8f0432e36a7d4f0d1dfa926bb5ac48,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sd3-clip-t5xxltokenizer-db94fad0,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd3_clip.py,T5XXLTokenizer,547,61bde2b4a428779469a01f342a9195d115f2a207c7a3d2c0d6c0a5715fdc03ed,9d3475246520351c4a6c47100cfd29cd61bdb9fdd47cd1fbef1ea6713bcb548d,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sd3-clip-sd3tokenizer-cdcb14e6,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd3_clip.py,SD3Tokenizer,548,61bde2b4a428779469a01f342a9195d115f2a207c7a3d2c0d6c0a5715fdc03ed,03db75d3fe567da0ab1d72165c286133b65343a97cbae212a73a64ed735a6192,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sd3-clip-sd3clipmodel-60599918,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd3_clip.py,SD3ClipModel,549,61bde2b4a428779469a01f342a9195d115f2a207c7a3d2c0d6c0a5715fdc03ed,668c6c93e43c482de477afcdb00013dd76ba7b073e31b81779b26780ce867e96,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sd3-clip-sd3-clip-ccd162a4,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd3_clip.py,sd3_clip,550,61bde2b4a428779469a01f342a9195d115f2a207c7a3d2c0d6c0a5715fdc03ed,30a7064b104fd861aa24916c2a3010667846cf5098dceed55acaf0780a94ed7b,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-spiece-tokenizer-spiecetokenizer-84fa0dc5,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/spiece_tokenizer.py,SPieceTokenizer,551,300de9904c109171b2270524a35c372e6b8c145b88b3f9d242613d45c2bb559f,059b4907f02e92d53d24b695a2153d3a972ce3cfaa3c828fd36fab7852a7e1b7,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-t5-t5layernorm-ad1b12b0,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/t5.py,T5LayerNorm,552,797f11b69256dffa8d9a6d236fe1e05d0c250c84d231a5993accde0ff44238bc,0a5036a8e2251c018260b30c70ce33b6269127cd0e84801fb845f1402323f8a5,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-t5-t5denseactdense-8b2af397,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/t5.py,T5DenseActDense,553,797f11b69256dffa8d9a6d236fe1e05d0c250c84d231a5993accde0ff44238bc,dc28323092b5fea0337e8f6b0e5d52d5676240f74006b6b1807acf9e967a7ab7,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-t5-t5densegatedactdense-dd5b48f1,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/t5.py,T5DenseGatedActDense,554,797f11b69256dffa8d9a6d236fe1e05d0c250c84d231a5993accde0ff44238bc,c82ba68206f7526ad648e7bbcd06a9826851c3ef61535cf23a0d56418d4e039d,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-t5-t5layerff-6c2bc866,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/t5.py,T5LayerFF,555,797f11b69256dffa8d9a6d236fe1e05d0c250c84d231a5993accde0ff44238bc,ea1904e9091045f232e0585d50f142c088141b2b7dd160987a19f6f4241a91c4,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-t5-t5attention-2bf79d8a,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/t5.py,T5Attention,556,797f11b69256dffa8d9a6d236fe1e05d0c250c84d231a5993accde0ff44238bc,ea0449c602e6cd7ece96246c571a0bc2ad228a05cad08a2863c75b74c0a25cb2,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-t5-t5layerselfattention-3fd7530f,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/t5.py,T5LayerSelfAttention,557,797f11b69256dffa8d9a6d236fe1e05d0c250c84d231a5993accde0ff44238bc,6544aa091e545d0618ee2e5cf9ef275b4b24856d5e3eda411c822e58a4541391,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-t5-t5block-52e87efb,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/t5.py,T5Block,558,797f11b69256dffa8d9a6d236fe1e05d0c250c84d231a5993accde0ff44238bc,65fe39aa7374fee3bfb77847df1e22f24880e04d4a3e876d98aab8c4e7a2de1c,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-t5-t5stack-89cab5de,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/t5.py,T5Stack,559,797f11b69256dffa8d9a6d236fe1e05d0c250c84d231a5993accde0ff44238bc,d7c71805ef314c9b9bdb7f2c775fa88a64ceb0d7108a19b696cacc69447095c6,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-t5-t5-020d01e5,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/t5.py,T5,560,797f11b69256dffa8d9a6d236fe1e05d0c250c84d231a5993accde0ff44238bc,e8d3361a9c740beeb98a7f08fa23d747b8e0680da3d062fa1c435366b411b799,comfy_model::clip_text_encoder_t5,comfy-parity-clip-text-encoder-t5-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-wan-umt5xxlmodel-fed05dc5,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/wan.py,UMT5XXlModel,561,e9a6ca356790c76f7a36550842fc8a93c8c584cd175d69615eaddb7b4cd276bc,6f2e766954436da03502cbfe2d53d7b82186cf9eb656921f6b04824c4958ab3e,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-wan-umt5xxltokenizer-e4c7c85e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/wan.py,UMT5XXlTokenizer,562,e9a6ca356790c76f7a36550842fc8a93c8c584cd175d69615eaddb7b4cd276bc,0da7c9643ac9f4c4cce3f56d58fa6e8e2e6df947d9f4577d628946f67fdfca7c,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-wan-want5tokenizer-fec472c6,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/wan.py,WanT5Tokenizer,563,e9a6ca356790c76f7a36550842fc8a93c8c584cd175d69615eaddb7b4cd276bc,b9bce69b0f7dc6e9d0ff89ab450eee02934a79e788454c3a434389d502875629,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-wan-want5model-5c0175d7,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/wan.py,WanT5Model,564,e9a6ca356790c76f7a36550842fc8a93c8c584cd175d69615eaddb7b4cd276bc,4c8ecf4fa1d748a215a9c90402eb3c7e32a44471906fa223ab1b4fd89e3974e6,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-wan-te-2d6c9a90,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/wan.py,te,565,e9a6ca356790c76f7a36550842fc8a93c8c584cd175d69615eaddb7b4cd276bc,b3df9b2b44b870ebd0d1179fd93d1cb21eb8395eea49c3d26638905c5c7959c6,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-z-image-qwen3tokenizer-c1091cf8,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/z_image.py,Qwen3Tokenizer,566,c6d1d15054ec8f6b1b5cddb759f5e637aa64dd9ffeaa937e266f03e035550aed,ec1b653ce8c96257dc3191c44ac6cc15daa88faa4c06638b9f7ab66397c02850,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-z-image-zimagetokenizer-d869e0a8,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/z_image.py,ZImageTokenizer,567,c6d1d15054ec8f6b1b5cddb759f5e637aa64dd9ffeaa937e266f03e035550aed,6f1c2164681f87beb005a550cedd1b6d3bd7bf69068ab123577b60a2971c9d24,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-z-image-qwen3-4bmodel-a1a2167e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/z_image.py,Qwen3_4BModel,568,c6d1d15054ec8f6b1b5cddb759f5e637aa64dd9ffeaa937e266f03e035550aed,86eb836093c6854634964b64e08877d31eebd5208c211b2c59b8e0f7fa7a233e,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-z-image-zimagetemodel-b46fb2b0,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/z_image.py,ZImageTEModel,569,c6d1d15054ec8f6b1b5cddb759f5e637aa64dd9ffeaa937e266f03e035550aed,bad318c87c1df149860c6997d5809db322390979705830b984b497009b6ba79b,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-z-image-te-2d6c9a90,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/z_image.py,te,570,c6d1d15054ec8f6b1b5cddb759f5e637aa64dd9ffeaa937e266f03e035550aed,e09fed3b8410a7936d510b2f57763b3fcec431796aa542b214aafb5f96501e60,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-vae-tiling-sd-vae-encode-crop-pixels-d00009fc,vae_tiling,projects/comfy/ComfyUI/comfy/sd.py,vae_encode_crop_pixels,571,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,5a646c870fff8bb6fbed6843bf1b847606a50ad723de6d78f7d2f951d332f434,comfy_model::vae,comfy-parity-vae-multidimensional-tiling,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-tiling-sd-decode-tiled-5f71cd3a,vae_tiling,projects/comfy/ComfyUI/comfy/sd.py,decode_tiled_,572,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,e03db6758f6451ad4ae8d6e07668f3e2bca571926c851f4aac8fec182d638cb1,comfy_model::vae,comfy-parity-vae-multidimensional-tiling,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-tiling-sd-decode-tiled-1d-c55eeb16,vae_tiling,projects/comfy/ComfyUI/comfy/sd.py,decode_tiled_1d,573,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,35ab8b0f9f5a21810c72e6ded4fc46147f7ac087d704a996ed6384c45b217f53,comfy_model::vae,comfy-parity-vae-multidimensional-tiling,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-tiling-sd-decode-tiled-3d-b3a56a11,vae_tiling,projects/comfy/ComfyUI/comfy/sd.py,decode_tiled_3d,574,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,53a82bb676bcf947460e2165a627533b9e85ee10fe07c5b8daa2081a5f639d26,comfy_model::vae,comfy-parity-vae-multidimensional-tiling,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-tiling-sd-encode-tiled-c5f2e678,vae_tiling,projects/comfy/ComfyUI/comfy/sd.py,encode_tiled_,575,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,12ac8a9bda28824ba5e20c549b23841fc3574d21e5b40550f4853f9bc97435c7,comfy_model::vae,comfy-parity-vae-multidimensional-tiling,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
