source_record_id,path,disposition,reason,mapped_record_ids,mapped_feature_ids,source_evidence_level
COMFY-DOCSRC-EEF7143052C2,zh/built-in-nodes/GetImageSize.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-C82EFF4C929D,,documented-only
COMFY-DOCSRC-56CA3DB0CB4D,zh/built-in-nodes/GetSplatCount.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-4B8526DE733F,,documented-only
COMFY-DOCSRC-15999E85A11D,zh/built-in-nodes/GetVideoComponents.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-73C409883B69,,documented-only
COMFY-DOCSRC-1D18DE31C020,zh/built-in-nodes/GrokImageEditNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-D9640FB3B024,,documented-only
COMFY-DOCSRC-05CD5E4DAED4,zh/built-in-nodes/GrokImageEditNodeV2.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-9EFEBE8BE17D,,documented-only
COMFY-DOCSRC-8D340731169D,zh/built-in-nodes/GrokImageNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-5D259076E083,,documented-only
COMFY-DOCSRC-4126EBDD9128,zh/built-in-nodes/GrokVideoEditNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-9551AA25FA52,,documented-only
COMFY-DOCSRC-A71BD41961F3,zh/built-in-nodes/GrokVideoExtendNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-94B63FDEC166,,documented-only
COMFY-DOCSRC-D88489F5D1CD,zh/built-in-nodes/GrokVideoNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-6AEA7BD27D4E,,documented-only
COMFY-DOCSRC-027453144E1F,zh/built-in-nodes/GrokVideoReferenceNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-638765C039A2,,documented-only
COMFY-DOCSRC-CCF1316AA180,zh/built-in-nodes/GrowMask.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-A62110AB6F38,,documented-only
COMFY-DOCSRC-2DA460EADCF4,zh/built-in-nodes/HappyHorseImageToVideoApi.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-33ECD8789083,,documented-only
COMFY-DOCSRC-6B72C3DC283A,zh/built-in-nodes/HappyHorseReferenceVideoApi.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-14E6EF13176F,,documented-only
COMFY-DOCSRC-2A3514E10126,zh/built-in-nodes/HappyHorseTextToVideoApi.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-D69C0C812953,,documented-only
COMFY-DOCSRC-920397654A6E,zh/built-in-nodes/HappyHorseVideoEditApi.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-7AF62162C399,,documented-only
COMFY-DOCSRC-61CDF595264D,zh/built-in-nodes/HiDreamO1PatchSeamSmoothing.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-573177E40A84,,documented-only
COMFY-DOCSRC-412856B6B9BD,zh/built-in-nodes/HiDreamO1ReferenceImages.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-870796AA8F80,,documented-only
COMFY-DOCSRC-4799ACE4179F,zh/built-in-nodes/HitPawGeneralImageEnhance.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-AC51253F3195,,documented-only
COMFY-DOCSRC-1575E66113FD,zh/built-in-nodes/HitPawVideoEnhance.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B8B8664A619C,,documented-only
COMFY-DOCSRC-E413E21C0BCE,zh/built-in-nodes/Hunyuan3Dv2Conditioning.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-CC8E3CE6C895,,documented-only
COMFY-DOCSRC-84CEF6E01221,zh/built-in-nodes/Hunyuan3Dv2ConditioningMultiView.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-7EBF5ED90F90,,documented-only
COMFY-DOCSRC-4DC843369BB5,zh/built-in-nodes/HunyuanImageToVideo.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-66E37A255522,,documented-only
COMFY-DOCSRC-D47A62D3236B,zh/built-in-nodes/HunyuanRefinerLatent.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-438FB7D45E23,,documented-only
COMFY-DOCSRC-14D7062CCBE0,zh/built-in-nodes/HunyuanVideo15ImageToVideo.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-CFFAAB3ED600,,documented-only
COMFY-DOCSRC-7B51118B051F,zh/built-in-nodes/HunyuanVideo15LatentUpscaleWithModel.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-CD1493780736,,documented-only
COMFY-DOCSRC-570B12463842,zh/built-in-nodes/HunyuanVideo15SuperResolution.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-D880C4E9393D,,documented-only
COMFY-DOCSRC-A5CE12B61DE3,zh/built-in-nodes/HyperTile.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-518720AAEA24,,documented-only
COMFY-DOCSRC-F19CEC0255AE,zh/built-in-nodes/HypernetworkLoader.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-631A11170622,,documented-only
COMFY-DOCSRC-B0F524E056DC,zh/built-in-nodes/Ideogram4Scheduler.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-DA59E1B33583,,documented-only
COMFY-DOCSRC-14A27D5DCB5C,zh/built-in-nodes/IdeogramV1.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-DC44C15C343A,,documented-only
COMFY-DOCSRC-87F34652D4CE,zh/built-in-nodes/IdeogramV2.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-693928620064,,documented-only
COMFY-DOCSRC-30970A1B2CB1,zh/built-in-nodes/IdeogramV3.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-E5ABD9A9FCCE,,documented-only
COMFY-DOCSRC-90628D0BD813,zh/built-in-nodes/IdeogramV4.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-6CE521E0596E,,documented-only
COMFY-DOCSRC-CDCF1835D254,zh/built-in-nodes/ImageAddNoise.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-33291D62AB10,,documented-only
COMFY-DOCSRC-F9D6172B1EDC,zh/built-in-nodes/ImageBatch.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-3FE1E8EAF24D,,documented-only
COMFY-DOCSRC-C22CC51B4D61,zh/built-in-nodes/ImageBlend.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-C882F2CC8A7E,,documented-only
COMFY-DOCSRC-923CC426BA8B,zh/built-in-nodes/ImageBlur.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-BE80D5A97945,,documented-only
COMFY-DOCSRC-A33EC6904DFE,zh/built-in-nodes/ImageColorToMask.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-78FB63B251F0,,documented-only
COMFY-DOCSRC-C18F159FD33C,zh/built-in-nodes/ImageCompare.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-41EC611C0B4F,,documented-only
COMFY-DOCSRC-30C93A73808D,zh/built-in-nodes/ImageCompositeMasked.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-14FFB34AA9FD,,documented-only
COMFY-DOCSRC-02813224BCE4,zh/built-in-nodes/ImageCrop.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-090E903C2A62,,documented-only
COMFY-DOCSRC-554A99E5D605,zh/built-in-nodes/ImageCropV2.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-8CA048D1BEFF,,documented-only
COMFY-DOCSRC-27CF8A2F515D,zh/built-in-nodes/ImageDeduplication.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-27B1FB4EAC87,,documented-only
COMFY-DOCSRC-A8C112B6056E,zh/built-in-nodes/ImageFlip.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B334F47A000B,,documented-only
COMFY-DOCSRC-B001ED2890B6,zh/built-in-nodes/ImageFromBatch.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-346F8CEEDFBE,,documented-only
COMFY-DOCSRC-DD4FA169FACF,zh/built-in-nodes/ImageGrid.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-DD6082AE8165,,documented-only
COMFY-DOCSRC-6BC39872DBD6,zh/built-in-nodes/ImageHistogram.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B94CED9E11DE,,documented-only
COMFY-DOCSRC-354E1942E0C5,zh/built-in-nodes/ImageInvert.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-5C9C9606EB9C,,documented-only
COMFY-DOCSRC-E62004525AEA,zh/built-in-nodes/ImageMergeTileList.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-27BE54D48FE8,,documented-only
COMFY-DOCSRC-1AFCE79C5823,zh/built-in-nodes/ImageOnlyCheckpointLoader.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-BAA53A1B9CB7,,documented-only
COMFY-DOCSRC-4167F5160CE7,zh/built-in-nodes/ImageOnlyCheckpointSave.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-2331E36D87E7,,documented-only
COMFY-DOCSRC-8FD80715ECFD,zh/built-in-nodes/ImagePadForOutpaint.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-C0861E9C3FC6,,documented-only
COMFY-DOCSRC-68B1F6548B09,zh/built-in-nodes/ImageQuantize.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-088D3C78A914,,documented-only
COMFY-DOCSRC-438D85E9FB78,zh/built-in-nodes/ImageRGBToYUV.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-7ADA0B2E91B9,,documented-only
COMFY-DOCSRC-6154FBAC12B2,zh/built-in-nodes/ImageRotate.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-68922C4DA4C1,,documented-only
COMFY-DOCSRC-C83A6C336400,zh/built-in-nodes/ImageScale.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-867D77BE4496,,documented-only
COMFY-DOCSRC-A475721EE317,zh/built-in-nodes/ImageScaleBy.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-06DEA71C427A,,documented-only
COMFY-DOCSRC-ED9DE77980CD,zh/built-in-nodes/ImageScaleToMaxDimension.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B516B7588CDD,,documented-only
COMFY-DOCSRC-613F568669ED,zh/built-in-nodes/ImageScaleToTotalPixels.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-2F197F115B4F,,documented-only
COMFY-DOCSRC-0FD94DCE93A6,zh/built-in-nodes/ImageSharpen.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-2BDB8665A3C0,,documented-only
COMFY-DOCSRC-4F413C503BBB,zh/built-in-nodes/ImageStitch.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-C6FC74381F62,,documented-only
COMFY-DOCSRC-30C7CB5F14FE,zh/built-in-nodes/ImageToMask.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-CD65004E8C84,,documented-only
COMFY-DOCSRC-0AA474A2D9B4,zh/built-in-nodes/ImageUpscaleWithModel.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-6E6FF8912A5A,,documented-only
COMFY-DOCSRC-5687D40EE80D,zh/built-in-nodes/ImageYUVToRGB.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-676F686A3779,,documented-only
COMFY-DOCSRC-D1C8B770B4DB,zh/built-in-nodes/InpaintModelConditioning.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-4BB84EEB7E0E,,documented-only
COMFY-DOCSRC-88B409DDCBC1,zh/built-in-nodes/InstructPixToPixConditioning.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-17DE15A1A432,,documented-only
COMFY-DOCSRC-B141E8AD4896,zh/built-in-nodes/InvertBooleanNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-7FEDED5666FD,,documented-only
COMFY-DOCSRC-AB74E2945198,zh/built-in-nodes/InvertMask.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-925666855558,,documented-only
COMFY-DOCSRC-660C0D61E6E5,zh/built-in-nodes/JoinAudioChannels.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-89F3C9290CA6,,documented-only
COMFY-DOCSRC-D9E3C370DC6C,zh/built-in-nodes/JoinImageWithAlpha.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-3C4A96448643,,documented-only
COMFY-DOCSRC-6D0B1BE89699,zh/built-in-nodes/JsonExtractString.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-8DE801A76E0D,,documented-only
COMFY-DOCSRC-0819B7FADD78,zh/built-in-nodes/KSampler.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-59DF9C73B158,,documented-only
COMFY-DOCSRC-7F38964B08E9,zh/built-in-nodes/KSamplerAdvanced.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-0BAD16BE2237,,documented-only
COMFY-DOCSRC-84C82FFBF60E,zh/built-in-nodes/KSamplerSelect.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-062E7094FEFC,,documented-only
COMFY-DOCSRC-4CCDB4A8522A,zh/built-in-nodes/Kandinsky5ImageToVideo.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-541929AC04DA,,documented-only
COMFY-DOCSRC-2DE764F8FA1E,zh/built-in-nodes/KarrasScheduler.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-9BF9E57A9EB6,,documented-only
COMFY-DOCSRC-4FBF24D2E126,zh/built-in-nodes/KlingAvatarNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-D265C226BEB1,,documented-only
COMFY-DOCSRC-B96BBBB28D8B,zh/built-in-nodes/KlingCameraControlI2VNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-60418EB111B5,,documented-only
COMFY-DOCSRC-C2E8E9270001,zh/built-in-nodes/KlingCameraControlT2VNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-8DAC2F41E05F,,documented-only
COMFY-DOCSRC-BB96E7F4D659,zh/built-in-nodes/KlingCameraControls.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-7178B768E618,,documented-only
COMFY-DOCSRC-690B91B78650,zh/built-in-nodes/KlingDualCharacterVideoEffectNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-DAB42A06F850,,documented-only
COMFY-DOCSRC-9CFFC248F536,zh/built-in-nodes/KlingFirstLastFrameNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-1B79EDCBB0A1,,documented-only
COMFY-DOCSRC-10388FFFCE5D,zh/built-in-nodes/KlingImage2VideoNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-F068971DE5A0,,documented-only
COMFY-DOCSRC-E1A1976CD111,zh/built-in-nodes/KlingImageGenerationNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-16BD47ACBB27,,documented-only
COMFY-DOCSRC-B4C6EEAB9A68,zh/built-in-nodes/KlingImageToVideoWithAudio.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-7B745BEC7BDC,,documented-only
COMFY-DOCSRC-5FB527A27400,zh/built-in-nodes/KlingLipSyncAudioToVideoNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-1EC1F13DFF55,,documented-only
COMFY-DOCSRC-7EA7E59279DC,zh/built-in-nodes/KlingLipSyncTextToVideoNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B350DEC32B5C,,documented-only
COMFY-DOCSRC-3A5F05E77ECC,zh/built-in-nodes/KlingMotionControl.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-8FFD7E8C09CE,,documented-only
COMFY-DOCSRC-E595D0D74486,zh/built-in-nodes/KlingOmniProEditVideoNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-02DFAE36F80A,,documented-only
COMFY-DOCSRC-A807B4C9C129,zh/built-in-nodes/KlingOmniProFirstLastFrameNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-497360D24698,,documented-only
COMFY-DOCSRC-64EFC264FC80,zh/built-in-nodes/KlingOmniProImageNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-79484BEFE143,,documented-only
COMFY-DOCSRC-A33BC5640BE4,zh/built-in-nodes/KlingOmniProImageToVideoNode.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B2039B5EF94E,,documented-only
