record_id,path,title,description,role,domain,availability,document_evidence_level,corroboration_status,corroborated_feature_ids,native_parity_treatment
COMFY-DOC-033F61C4A563,tutorials/3d/triposplat.mdx,TripoSplat Image to Gaussian Splat ComfyUI Workflow Example,"Generate high-quality 3D Gaussian splat representations from a single 2D image using TripoSplat, with controllable density and budget for rendering.",English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-9D0D89D8A9F2,tutorials/audio/ace-step/ace-step-v1-5.mdx,ComfyUI ACE-Step 1.5 Music Generation Guide,"Learn how to use ACE-Step 1.5 for AI music generation in ComfyUI. Complete guide with workflows, model downloads, and setup instructions for ComfyUI.",English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-2ACE2752D4C2,tutorials/audio/ace-step/ace-step-v1.mdx,ComfyUI ACE-Step Native Example,This guide will help you create dynamic music using the ACE-Step model in ComfyUI,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-564DC160D80E,tutorials/audio/stable-audio/stable-audio-1.mdx,Stable Audio 1.0 ComfyUI workflow example,Guide to using Stability AI's open-source Stable Audio 1.0 model in ComfyUI for text-to-audio generation.,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-CC242FE9ECE9,tutorials/audio/stable-audio/stable-audio-3.mdx,Stable Audio 3 ComfyUI workflow example,Guide to using Stability AI's open-source Stable Audio 3 model in ComfyUI for text-to-audio generation with Qwen prompt expansion and category-aware reprompting.,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-FE596E242EAD,tutorials/basic/image-to-image.mdx,ComfyUI Image to Image Workflow,This guide will help you understand and complete an image to image workflow,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-BB0985CA4E54,tutorials/basic/inpaint.mdx,ComfyUI Inpainting Workflow,"This guide will introduce you to the inpainting workflow in ComfyUI, walk you through an inpainting example, and cover topics like using the mask editor",English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-C8DDAD4C6A5D,tutorials/basic/lora.mdx,ComfyUI LoRA Example,This guide will help you understand and use a single LoRA model,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-FFF23010BCF1,tutorials/basic/multiple-loras.mdx,ComfyUI Multiple LoRAs Example,This guide demonstrates how to apply multiple LoRA models simultaneously in ComfyUI,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-1FA5856E75EF,tutorials/basic/outpaint.mdx,ComfyUI Outpainting Workflow Example,This guide will introduce you to the outpainting workflow in ComfyUI and walk you through an outpainting example,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-C11A3D9AFE63,tutorials/basic/text-to-image.mdx,ComfyUI Text to Image Workflow,This guide will help you understand the concept of text-to-image in AI art generation and complete a text-to-image workflow in ComfyUI,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-CCA1CAE8107B,tutorials/basic/upscale.mdx,ComfyUI Image Upscale Workflow,This guide explains the concept of image upscaling in AI drawing and demonstrates how to implement an image upscaling workflow in ComfyUI,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-019B8BE0C2EF,tutorials/controlnet/controlnet.mdx,ComfyUI ControlNet Usage Example,This guide will introduce you to the basic concepts of ControlNet and demonstrate how to generate corresponding images in ComfyUI,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-272F3DB22D73,tutorials/controlnet/depth-controlnet.mdx,ComfyUI Depth ControlNet Usage Example,This guide will introduce you to the basic concepts of Depth ControlNet and demonstrate how to generate corresponding images in ComfyUI,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-6284C4B5D793,tutorials/controlnet/depth-t2i-adapter.mdx,ComfyUI Depth T2I Adapter Usage Example,This guide will introduce you to the basic concepts of Depth T2I Adapter and demonstrate how to generate corresponding images in ComfyUI,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-98A076B4BA01,tutorials/controlnet/mixing-controlnets.mdx,ComfyUI Mixing ControlNet Examples,"In this example, we will demonstrate how to mix multiple ControlNets and learn to use multiple ControlNet models to control image generation",English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-C8ACC5D367E9,tutorials/controlnet/pose-controlnet-2-pass.mdx,ComfyUI Pose ControlNet Usage Example,"This guide will introduce you to the basic concepts of Pose ControlNet, and demonstrate how to generate large-sized images in ComfyUI using a two-pass generation approach",English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-9F279540F581,tutorials/flux/flux-1-controlnet.mdx,ComfyUI Flux.1 ControlNet Examples,This guide will demonstrate workflow examples using Flux.1 ControlNet.,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-DCE11523BDFE,tutorials/flux/flux-1-fill-dev.mdx,ComfyUI Flux.1 fill dev Example,This guide demonstrates how to use Flux.1 fill dev to create Inpainting and Outpainting workflows.,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-9B64E22CA02E,tutorials/flux/flux-1-kontext-dev.mdx,ComfyUI Flux Kontext Dev Native Workflow Example,ComfyUI Flux Kontext Dev Native Workflow Example.,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-17E78639DBF8,tutorials/flux/flux-1-text-to-image.mdx,ComfyUI Flux.1 Text-to-Image Workflow Example,This guide provides a brief introduction to the Flux.1 model and guides you through using the Flux.1 model for text-to-image generation with examples including the full version and the FP8 Checkpoint version.,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-9799BCE80638,tutorials/flux/flux-1-uso.mdx,ByteDance USO ComfyUI Native Workflow example,Unified Style and Subject-Driven Generation with ByteDance's USO model,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-8FF978FC1297,tutorials/flux/flux-2-dev.mdx,ComfyUI Flux.2 Dev Example,This guide provides a brief introduction to the Flux.2 model and guides you through using the Flux.2 Dev model for text-to-image generation in ComfyUI.,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-C2A5785545FE,tutorials/flux/flux-2-klein.mdx,ComfyUI Flux.2 Klein 4B Guide,A quick introduction to FLUX.2 [klein] 4B and how to run text-to-image and image editing workflows in ComfyUI.,English product page,tutorials,active,documented-only,documented-only-claim-container,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
